time,uy
0.0,-0.002679297542651126
0.01,-0.007952843198042426
0.02,-0.01578227556687258
0.03,-0.026150279298495758
0.04,-0.03904254208813014
0.05,-0.05444535978807697
0.06,-0.07234551512099716
0.07,-0.09272917619430547
0.08,-0.11558261607301354
0.09,-0.14089328603905954
0.1,-0.16865049323236997
0.11,-0.19884557170864914
0.12,-0.23147213686683143
0.13,-0.2665257221106387
0.14,-0.304004894623087
0.15,-0.3439117683986794
0.16,-0.38625238030012593
0.17,-0.43103786171042047
0.18,-0.47828614788485063
0.19,-0.5280259426951566
0.2,-0.580302360735458
0.21,-0.6351840573190981
0.22,-0.6927697357165891
0.23,-0.753189571441225
0.24,-0.8166016839236774
0.25,-0.8831833505645902
0.26,-0.9531205190616845
0.27,-1.0265929006962968
0.28,-1.1037532998095632
0.29,-1.1846917382031255
0.3,-1.269382549042916
0.31,-1.357633485537995
0.32,-1.4490635942834855
0.33,-1.5431217771382741
0.34,-1.6391378605663933
0.35000000000000003,-1.7363782522470774
0.36,-1.8340885048795916
0.37,-1.9315178211866113
0.38,-2.02793278673231
0.39,-2.1226282665884066
0.4,-2.214940652408464
0.41000000000000003,-2.3042633002939543
0.42,-2.390063616556848
0.43,-2.471897866702204
0.44,-2.549421844082144
0.45,-2.622397541985472
0.46,-2.690696279442817
0.47000000000000003,-2.7542983794868316
0.48,-2.8132881004547925
0.49,-2.8678421304624564
0.5,-2.9182113751193466
0.51,-2.9646975984614845
0.52,-3.0076280969175637
0.53,-3.0473320816543796
0.54,-3.084121710880476
0.55,-3.11827945988067
0.56,-3.150052007337746
0.5700000000000001,-3.179649575858979
0.58,-3.2072491362624675
0.59,-3.232999858626002
0.6,-3.2570293315280447
0.61,-3.2794494672984484
0.62,-3.3003614280910827
0.63,-3.3198593062737776
0.64,-3.3380325706422385
0.65,-3.3549674320042358
0.66,-3.3707474093215017
0.67,-3.385453326849785
0.68,-3.399163004880807
0.6900000000000001,-3.4119507812076106
0.7000000000000001,-3.423887055746596
0.71,-3.435037849403337
0.72,-3.4454644872579747
0.73,-3.4552233287819245
0.74,-3.464365408844524
0.75,-3.4729362874387273
0.76,-3.4809759834955263
0.77,-3.488519090984697
0.78,-3.4955950580225776
0.79,-3.5022285695030675
0.8,-3.5084399739050642
0.81,-3.514245668670418
0.8200000000000001,-3.519658422599794
0.8300000000000001,-3.5246876881808795
0.84,-3.5293399236227216
0.85,-3.53361892130372
0.86,-3.537526139642466
0.87,-3.5410610316434132
0.88,-3.5442213892287433
0.89,-3.5470036751592455
0.9,-3.549403324095835
0.91,-3.551414984537025
0.92,-3.55303270468122
0.93,-3.5542500805689863
0.9400000000000001,-3.5550603789556368
0.9500000000000001,-3.555456620311183
0.96,-3.55543164303321
0.97,-3.5549781446465203
0.98,-3.554088709723534
0.99,-3.5527558686106016
