time,uy
9.88,-3.1907637717416004
9.89,-3.2002923720269845
9.9,-3.2091066506988173
9.91,-3.217215571337609
9.92,-3.224630055746244
9.93,-3.231365192064524
9.94,-3.237442622609915
9.950000000000001,-3.2428903693434448
9.96,-3.2477400701486014
9.97,-3.2520262902052566
9.98,-3.255785774303965
9.99,-3.259053801972053
10.0,-3.261867382781236
10.01,-3.2642649299401096
10.02,-3.266285287364414
10.03,-3.267966347652406
10.040000000000001,-3.26934486627253
10.05,-3.2704555740076233
10.06,-3.2713268022896513
10.07,-3.27198518896221
10.08,-3.2724580489289914
10.09,-3.2727644874025144
10.1,-3.272925763769743
10.11,-3.272963860248912
10.120000000000001,-3.2728990328268805
10.13,-3.272748209814117
10.14,-3.272523995288984
10.15,-3.27223219177627
10.16,-3.271877383164303
10.17,-3.2714643935870686
10.18,-3.270998393050932
10.19,-3.2704845592629566
10.200000000000001,-3.269926088671018
10.21,-3.2693199275302853
10.22,-3.2686631999428712
10.23,-3.267953743268028
10.24,-3.2671891418697823
10.25,-3.266365043853787
10.26,-3.265479782544973
10.27,-3.2645340591352734
10.28,-3.263532432243003
10.290000000000001,-3.2624820377956465
10.3,-3.2613907526933796
10.31,-3.260265161313291
10.32,-3.2591075158372633
10.33,-3.2579161441171265
10.34,-3.256684969894939
10.35,-3.255402805602069
10.36,-3.2540529297412806
10.370000000000001,-3.252612565116798
10.38,-3.2510226079638795
10.39,-3.249217021395863
10.4,-3.247141648849982
10.41,-3.2447531351666825
10.42,-3.2420198900470223
10.43,-3.238929034647314
10.44,-3.235484018652631
10.450000000000001,-3.23170139025606
10.46,-3.2275989514931918
10.47,-3.22319289958795
10.48,-3.2184962743535146
10.49,-3.213519519453333
10.5,-3.2082692555449857
10.51,-3.20275141687417
10.52,-3.1969708290596017
10.53,-3.1909299453190036
10.540000000000001,-3.1846358691918955
10.55,-3.1781004756999964
10.56,-3.1713422383350394
10.57,-3.164434893857514
10.58,-3.1574367653885433
10.59,-3.150393251162462
10.6,-3.143330647081031
10.61,-3.1362579000181694
10.620000000000001,-3.129169236091467
10.63,-3.12204968110844
10.64,-3.1148824613098656
10.65,-3.107655415540507
10.66,-3.100362097865094
10.67,-3.093007670168549
10.68,-3.085609403291589
10.69,-3.0781897462221774
10.700000000000001,-3.0707744353093416
10.71,-3.063388349614274
10.72,-3.0560493640555286
10.73,-3.0487652617140695
10.74,-3.041532170597901
10.75,-3.03433542233451
10.76,-3.02715301937873
10.77,-3.0199510418898794
10.78,-3.0126966796999457
10.790000000000001,-3.005364672916031
10.8,-2.997975048330928
10.81,-2.9905473856128224
10.82,-2.9830983420755373
10.83,-2.9756385500877927
10.84,-2.968173026751102
10.85,-2.960704314397104
10.86,-2.9532349104347677
10.870000000000001,-2.945768452909883
10.88,-2.9383095537382786
10.89,-2.930864928920843
10.9,-2.92344527455325
10.91,-2.9160659495790364
10.92,-2.908746890354484
10.93,-2.901507586931613
10.94,-2.8943632646901425
10.950000000000001,-2.8873343446348616
10.96,-2.880445696762472
10.97,-2.8737199499132293
10.98,-2.867170909240067
10.99,-2.8608192536942565
11.0,-2.8546903247226205
11.01,-2.848813843709374
11.02,-2.843224031868676
11.03,-2.837956734957385
11.040000000000001,-2.833047440038688
11.05,-2.8285258244216984
11.06,-2.824418307633484
11.07,-2.8207502262801714
11.08,-2.8175471664514773
11.09,-2.8148336608310918
11.1,-2.81263158001079
11.11,-2.810956129007077
11.120000000000001,-2.809820507071263
11.13,-2.80923039924799
11.14,-2.809195164331758
11.15,-2.809726754187157
11.16,-2.8108361932348696
11.17,-2.8125318902406398
11.18,-2.8148171085028055
11.19,-2.817688217065306
11.200000000000001,-2.8211348941620464
11.21,-2.825141649813457
11.22,-2.8296872691682524
11.23,-2.8347443771576466
11.24,-2.8402843109279194
11.25,-2.846280007521647
11.26,-2.852704232397544
11.27,-2.859529194967385
11.28,-2.866725238785934
11.290000000000001,-2.8742586313678182
11.3,-2.882086619724117
11.31,-2.8901637465280663
11.32,-2.898448481409671
11.33,-2.9068979782791575
11.34,-2.915474157876587
11.35,-2.9241416437494996
11.36,-2.9328644972298745
11.370000000000001,-2.941603383748839
11.38,-2.950313270480134
11.39,-2.958944992409514
11.4,-2.9674471232929114
11.41,-2.9757668981091867
11.42,-2.9838530065138684
11.43,-2.9916575906214327
11.44,-2.999139330757061
11.450000000000001,-3.0062660032134407
11.46,-3.0130142290626343
11.47,-3.019367792734995
11.48,-3.02531560904882
11.49,-3.030849856576033
11.5,-3.0359645650561187
11.51,-3.040654693237764
11.52,-3.0449155821239815
11.53,-3.0487420524069906
11.540000000000001,-3.0521298958273513
11.55,-3.055075975740759
11.56,-3.057578272739028
11.57,-3.059635852159501
11.58,-3.061249221473744
11.59,-3.0624209494572883
11.6,-3.063156286443489
11.61,-3.0634641338122712
11.620000000000001,-3.0633575937123116
11.63,-3.0628539238631873
11.64,-3.0619735451044545
11.65,-3.06073979888325
11.66,-3.059179236547319
11.67,-3.0573210321013318
