time,uy
0.0,-3.5730987960689824e-18
0.01,0.0004917659539544979
0.02,0.0018180569864384155
0.03,0.004152764598261118
0.04,0.007553063472414557
0.05,0.01201904273586094
0.06,0.01753187850037141
0.07,0.024069435280090944
0.08,0.031608580930446405
0.09,0.04012334468949653
0.1,0.04958393519562381
0.11,0.059494648273146114
0.12,0.06952336063856132
0.13,0.07950713255227947
0.14,0.08939074131321804
0.15,0.09916605904744881
0.16,0.1088378212438352
0.17,0.118412195502403
0.18,0.12789671093705
0.19,0.13730264283669277
0.2,0.14664582290323064
0.21,0.15594546418156374
0.22,0.16522211412786592
0.23,0.17449583660743442
0.24,0.18378510243878218
0.25,0.193106315001464
0.26,0.2024736643727284
0.27,0.21189903926743237
0.28,0.22139187344653075
0.29,0.23095893518963706
0.3,0.24060413286023583
0.31,0.2503284129416829
0.32,0.2601297987187523
0.33,0.2700035842252789
0.34,0.27994267227124003
0.35000000000000003,0.2899380294370167
0.36,0.2999792221846333
0.37,0.3100549938914794
0.38,0.32015384148341564
0.39,0.33026455243945
0.4,0.34037666838889313
0.41000000000000003,0.3504808498853315
0.42,0.36056912714875916
0.43,0.3706350322449143
0.44,0.38067361803813127
0.45,0.3906813773733121
0.46,0.4006560817915818
0.47000000000000003,0.4105965625062263
0.48,0.42050245747541015
0.49,0.4303739475013801
0.5,0.44021150176697554
0.51,0.45001564954790974
0.52,0.45978679048081844
0.53,0.46952505116060655
0.54,0.47923019136541806
0.55,0.48890155916522066
0.56,0.49853809077688654
0.5700000000000001,0.5081383484179725
0.58,0.5177005876417529
0.59,0.5272228447031901
0.6,0.5367030343547052
0.61,0.5461390490084305
0.62,0.5555288513067255
0.63,0.5648705536758749
0.64,0.5741624802514349
0.65,0.5834032085108726
0.66,0.5925915898925543
0.67,0.6017267504992538
0.68,0.6108080745812293
0.6900000000000001,0.6198351747965954
0.7000000000000001,0.6288078542098766
0.71,0.6377260655925707
0.72,0.64658987383178
0.73,0.6553994271481972
0.74,0.6641549423944229
0.75,0.6728567089721996
0.76,0.6815051148943397
0.77,0.6901006972428958
0.78,0.6986442177582767
0.79,0.7071367625587529
0.8,0.7155798630736732
0.81,0.7239756332360665
0.8200000000000001,0.7323269159093871
0.8300000000000001,0.7406374295396152
0.84,0.7489119042789909
0.85,0.7571561954949906
0.86,0.7653773618396842
0.87,0.7735836950815668
0.88,0.7817846898334754
0.89,0.7899909432322693
0.9,0.7982139775532164
0.91,0.8064659826047995
0.92,0.8147594793873655
0.93,0.8231069116612386
0.9400000000000001,0.8315201774252297
0.9500000000000001,0.8400101174602156
0.96,0.8485859826132047
0.97,0.8572549049522007
0.98,0.8660213999197608
0.99,0.8748869268498644
1.0,0.8838495335178957
1.01,0.8929036067651921
1.02,0.902039745863516
1.03,0.9112447685307695
1.04,0.9205018519016798
1.05,0.9297908029219448
1.06,0.9390884452287803
1.07,0.9483691032171713
1.08,0.9576051591656569
1.09,0.96676765633438
1.1,0.975826919978569
1.11,0.9847531691698457
1.12,0.9935170949388
1.1300000000000001,1.002090384169864
1.1400000000000001,1.0104461734472636
1.1500000000000001,1.0185594222096384
1.16,1.0264071996999686
1.17,1.0339688849511324
1.18,1.041226283175455
1.19,1.0481636652774824
1.2,1.054767739720092
1.21,1.0610275676522034
1.22,1.0669344331070463
1.23,1.0724816802861896
1.24,1.0776645295515157
1.25,1.0824798828533355
1.26,1.0869261280262503
1.27,1.0910029497847675
1.28,1.094711153451737
1.29,1.0980525055639216
1.3,1.1010295936347751
1.31,1.1036457056290252
1.32,1.1059047282227885
1.33,1.107811061774013
1.34,1.1093695491696518
1.35,1.1105854153705426
1.36,1.1114642145251123
1.37,1.1120117819134878
1.3800000000000001,1.1122341886279863
1.3900000000000001,1.1121376976880608
1.4000000000000001,1.1117287211147655
1.41,1.11101377824617
1.42,1.109999456174605
1.43,1.1086923735706005
1.44,1.107099149300435
1.45,1.1052263771495732
1.46,1.1030806076657595
1.47,1.100668337686276
1.48,1.0979960075786688
1.49,1.0950700056705356
1.5,1.0918966788339275
1.51,1.0884823477742158
1.52,1.0848333252872604
1.53,1.0809559356107956
1.54,1.0768565330081707
1.55,1.072541517872834
1.56,1.0680173489071325
1.57,1.0632905502789014
1.58,1.058367713060225
1.59,1.0532554906708977
1.6,1.0479605884533552
1.61,1.0424897478696764
1.62,1.036849726113944
1.6300000000000001,1.0310472721604962
1.6400000000000001,1.0250891004124258
1.6500000000000001,1.0189818631730534
1.6600000000000001,1.0127321231392163
1.67,1.0063463270166568
1.68,0.99983078119558
1.69,0.9931916302121362
1.7,0.9864348384743393
1.71,0.9795661754647705
1.72,0.9725912043633443
1.73,0.9655152737768468
1.74,0.9583435120320022
1.75,0.9510808232978342
1.76,0.9437318846611197
1.77,0.9363011431932817
1.78,0.9287928120227092
1.79,0.9212108644648614
1.8,0.9135590253621988
1.81,0.9058407589426918
1.82,0.8980592527124415
1.83,0.8902173971455223
1.84,0.8823177612113824
1.85,0.8743625640744657
1.86,0.8663536435987823
1.87,0.8582924225783206
1.8800000000000001,0.8501798738791078
1.8900000000000001,0.8420164859078951
1.9000000000000001,0.8338022300046739
1.9100000000000001,0.8255365314821214
1.92,0.8172182460973609
1.93,0.8088456437352675
1.94,0.8004164010057937
1.95,0.7919276043110062
1.96,0.7833757647240812
1.97,0.7747568457484634
1.98,0.7660663046992643
1.99,0.7572991480814545
2.0,0.7484500009429129
2.0100000000000002,0.7395131897686088
2.02,0.7304828380694255
2.0300000000000002,0.7213529734198147
2.04,0.7121176443264358
2.05,0.7027710449779784
2.06,0.6933076456456233
2.07,0.6837223262832257
2.08,0.6740105107231374
2.09,0.6641682987819768
2.1,0.6541925935824324
2.11,0.6440812214617209
2.12,0.6338330419716527
2.13,0.6234480456744163
2.14,0.6129274376953581
2.15,0.602273705300996
2.16,0.5914906681178432
2.17,0.5805835099851416
2.18,0.5695587918315507
2.19,0.5584244453712242
2.2,0.5471897478175703
2.21,0.5358652782026408
2.22,0.5244628562564018
2.23,0.5129954651337771
2.24,0.5014771595700591
2.25,0.48992296129014473
2.2600000000000002,0.47834874368874586
2.27,0.4667711079336957
2.2800000000000002,0.45520725272117996
2.29,0.44367483993062756
2.3000000000000003,0.4321918583906343
2.31,0.4207764878801169
2.32,0.4094469653570737
2.33,0.39822145523839875
2.34,0.3871179253566857
2.35,0.37615403000286146
2.36,0.3653470012358164
2.37,0.35471354941044736
2.38,0.34426977365126477
2.39,0.3340310827862118
2.4,0.32401212705930804
2.41,0.31422674076423096
2.42,0.30468789578536576
2.43,0.29540766589805617
2.44,0.2863972015643503
2.45,0.27766671486207445
2.46,0.2692254741005988
2.47,0.2610818076030022
2.48,0.25324311606847055
2.49,0.24571589286812823
2.5,0.23850575157026493
2.5100000000000002,0.2316174599361228
2.52,0.22505497957499182
2.5300000000000002,0.21882151039816083
2.54,0.21291953896686303
2.5500000000000003,0.20735088979188082
2.56,0.2021167786144046
2.57,0.1972178666816147
2.58,0.1926543150286512
2.59,0.1884258377931307
2.6,0.18453175362057356
2.61,0.18097103426974653
2.62,0.17774234959596924
2.63,0.17484410817709609
2.64,0.1722744929496775
2.65,0.17003149133961581
2.66,0.16811291949986704
2.67,0.1665164404044409
2.68,0.16523957568995445
2.69,0.16427971128004568
2.7,0.16363409697085066
2.71,0.16329984029440847
2.72,0.16327389510841808
2.73,0.16355304548261262
2.74,0.16413388556180367
2.75,0.16501279618133738
2.7600000000000002,0.16618591909053446
2.77,0.1676491297021844
2.7800000000000002,0.16939800933012206
2.79,0.17142781790139866
2.8000000000000003,0.1737334681339036
2.81,0.17630950215411628
2.82,0.179150071492892
2.83,0.18224892134006887
2.84,0.1855993798618417
2.85,0.18919435328930817
2.86,0.19302632737379813
2.87,0.1970873756764525
2.88,0.20136917501838295
2.89,0.20586302826642516
2.9,0.21055989447122284
2.91,0.2154504262127298
2.92,0.22052501384705742
2.93,0.2257738361919566
2.94,0.23118691704019168
2.95,0.2367541867546169
2.96,0.24246554807963844
2.97,0.2483109452042588
2.98,0.25428043503482395
2.99,0.260364259583002
3.0,0.2665529183476943
3.0100000000000002,0.27283723956891826
3.02,0.27920844925669946
3.0300000000000002,0.28565823694726006
3.04,0.29217881721004474
3.0500000000000003,0.2987629860193887
3.06,0.3054041712103228
3.0700000000000003,0.31209647635512244
3.08,0.3188347175215268
3.09,0.3256144525008681
3.1,0.3324320022206671
3.11,0.33928446417798425
3.12,0.346169717843978
3.13,0.35308642209441127
3.14,0.3600340048137733
3.15,0.3670126449015354
3.16,0.37402324697791156
3.17,0.3810674091440906
3.18,0.3881473841995457
3.19,0.395266034758383
3.2,0.402426782739638
3.21,0.40963355373484683
3.22,0.4168907167818259
3.23,0.42420302009778066
3.24,0.4315755233485922
3.25,0.4390135270548617
3.2600000000000002,0.4465224997589544
3.27,0.45410800360031095
3.2800000000000002,0.4617756189676726
3.29,0.46953086891527124
3.3000000000000003,0.47737914404390336
3.31,0.4853256285555395
3.3200000000000003,0.4933752281901582
3.33,0.5015325007444984
3.34,0.5098015898533589
3.35,0.5181861626842896
3.36,0.5266893521558275
3.37,0.5353137042380802
3.38,0.5440611308331985
3.39,0.552932868663195
3.4,0.5619294445151832
3.41,0.5710506471111327
3.42,0.5802955057826107
3.43,0.5896622760426883
3.44,0.5991484320592321
